mol_id,smiles
gdb_48625,O=CC12CC(C1)CCC2
gdb_48626,O=CC12CC(C1)CCO2
gdb_48627,O=CC12CC(C1)COC2
gdb_48628,O=CC12CC(C1)OCC2
gdb_48629,O=CC12CC(C1)OCO2
gdb_48630,O=CC12CC(CCC1)O2
gdb_48631,O=CC12CC(COC1)N2
gdb_48632,O=CC12CC(COC1)O2
gdb_48633,O=CC12CN(C1)CCN2
gdb_48634,O=CC12CN(C1)CCO2
gdb_48635,O=CC12CC(C=C1)C2=O
gdb_48636,O=CC12NC(C=C1)C2=O
gdb_48637,O=CC12OC(C=C1)C2=O
gdb_48638,O=CC12CC(C=C1)C=C2
gdb_48639,O=CC12NC(C=C1)C=C2
gdb_48640,O=CC12OC(C=C1)C=C2
gdb_48641,O=CC12CC(CC1)C2=O
gdb_48642,O=CC12CC(CN1)C2=O
gdb_48643,O=CC12CC(CO1)C2=O
gdb_48644,O=CC12CC(OC1)C2=O
gdb_48645,O=CC12CCC(N1)C2=O
gdb_48646,O=CC12CCC(O1)C2=O
gdb_48647,O=CC12CC1(CC2)C#C
gdb_48648,O=CC12CC1(CC2)C#N
gdb_48649,O=CC12CC1(CN2)C#C
gdb_48650,O=CC12CC1(CN2)C#N
gdb_48651,O=CC12CC1(CO2)C#C
gdb_48652,O=CC12CC1(CO2)C#N
gdb_48653,O=CC12CC1(NC2)C#N
gdb_48654,O=CC12CC1(OC2)C#C
gdb_48655,O=CC12CC1(OC2)C#N
gdb_48656,O=CC12CCC1(N2)C#C
gdb_48657,O=CC12CCC1(N2)C#N
gdb_48658,O=CC12CCC1(O2)C#C
gdb_48659,O=CC12CCC1(O2)C#N
gdb_48660,O=CC12CC1(CC2)C=O
gdb_48661,O=CC12CC1(NC2)C=O
gdb_48662,O=CC12CC1(OC2)C=O
gdb_48663,O=CC12CCC1(N2)C=O
gdb_48664,O=CC12CCC1(O2)C=O
gdb_48665,O=CC12CC1C(=O)C=C2
gdb_48666,O=CC12CN1C(=O)C=C2
gdb_48667,O=CC12NC1C(=O)C=C2
gdb_48668,O=CC12OC1C(=O)C=C2
gdb_48669,N=C1OCC2(CC12)C=O
gdb_48670,N=C1OCC2(CN12)C=O
gdb_48671,N=C1OCC2(NC12)C=O
gdb_48672,N=C1OCC2(OC12)C=O
gdb_48673,O=CC12CC1C(=O)CC2
gdb_48674,O=CC12CC1C(=O)CN2
gdb_48675,O=CC12CC1C(=O)CO2
gdb_48676,O=CC12CC1C(=O)NC2
gdb_48677,O=CC12CC1C(=O)OC2
gdb_48678,O=CC12CCC(=O)C1N2
gdb_48679,O=CC12CCC(=O)C1O2
gdb_48680,O=CC12CN1C(=O)CC2
gdb_48681,O=CC12CN1C(=O)NC2
gdb_48682,O=CC12CN1C(=O)OC2
gdb_48683,O=CC12CNC(=O)C1N2
gdb_48684,O=CC12CNC(=O)C1O2
gdb_48685,O=CC12COC(=O)C1N2
gdb_48686,O=CC12COC(=O)C1O2
gdb_48687,O=CC12CC(C#C)C1N2
gdb_48688,O=CC12CC(C#C)C1O2
gdb_48689,O=CC12CC(C#N)C1N2
gdb_48690,O=CC12CC(C#N)C1O2
gdb_48691,O=CC12CC1C(C2)C#C
gdb_48692,O=CC12CC1C(C2)C#N
gdb_48693,O=CC12CC1C(N2)C#C
gdb_48694,O=CC12CC1C(N2)C#N
gdb_48695,O=CC12CC1C(O2)C#C
gdb_48696,O=CC12CC1C(O2)C#N
gdb_48697,O=CC12CN1C(C2)C#C
gdb_48698,O=CC12CN1C(C2)C#N
gdb_48699,O=CC12CC1C1(CC1)C2
gdb_48700,O=CC12CC1C1(CC1)O2
gdb_48701,O=CC12CC1C1(CN1)C2
gdb_48702,O=CC12CC1C1(CO1)C2
gdb_48703,O=CC12CC3(CC3)C1N2
gdb_48704,O=CC12CC3(CC3)C1O2
gdb_48705,O=CC12CC3(CN3)C1N2
gdb_48706,O=CC12CC3(CN3)C1O2
gdb_48707,O=CC12CC3(CO3)C1N2
gdb_48708,O=CC12CC3(CO3)C1O2
gdb_48709,O=CC12CN1C1(CC1)C2
gdb_48710,O=CC12CC1C1CC1C2
gdb_48711,O=CC12CC1C1CC1O2
gdb_48712,O=CC12CC1C1CN1C2
gdb_48713,O=CC12CC1C1NC1C2
gdb_48714,O=CC12CC1C1OC1C2
gdb_48715,O=CC12CC1N1CC1C2
gdb_48716,O=CC12CC3CC3C1N2
gdb_48717,O=CC12CC3CC3C1O2
gdb_48718,O=CC12CC3NC3C1N2
gdb_48719,O=CC12CC3NC3C1O2
gdb_48720,O=CC12CC3OC3C1N2
gdb_48721,O=CC12CC3OC3C1O2
gdb_48722,O=CC12CN1C1CC1C2
gdb_48723,O=CC12CN3CC3C1N2
gdb_48724,O=CC12CN3CC3C1O2
gdb_48725,O=CC12CC1C1CC2C1
gdb_48726,O=CC12CC1C1CC2O1
gdb_48727,O=CC12CC1C1CN2C1
gdb_48728,O=CC12CN1C1CC2C1
gdb_48729,O=CC12NC1C1CC2C1
gdb_48730,O=CC12NC1C1CC2O1
gdb_48731,O=CC12OC1C1CC2C1
gdb_48732,O=CC12OC1C1CC2O1
gdb_48733,O=CC12CC1C1CCC21
gdb_48734,O=CC12CC1C1CCN21
gdb_48735,O=CC12CC1C1COC21
gdb_48736,O=CC12CC1C1OCC21
gdb_48737,O=CC12CC1N1CCC21
gdb_48738,O=CC12CN1C1CCC21
gdb_48739,O=CC12CN1C1COC21
gdb_48740,O=CC12NC1C1CCC21
gdb_48741,O=CC12NC1C1COC21
gdb_48742,O=CC12NC1C1OCC21
gdb_48743,O=CC12OC1C1CCC21
gdb_48744,O=CC12OC1C1COC21
gdb_48745,O=CC12OC1C1OCC21
gdb_48746,O=CC12CC1C=CC2=O
gdb_48747,O=CC12CN1C=CC2=O
gdb_48748,O=CC12NC1C=CC2=O
gdb_48749,O=CC12OC1C=CC2=O
gdb_48750,O=CC12CC1C=CCC2
gdb_48751,O=CC12CC1C=CCO2
gdb_48752,O=CC12CC1N=COC2
gdb_48753,O=CC12CCC=CC1N2
gdb_48754,O=CC12CCC=CC1O2
gdb_48755,N=C1CC2(CC2O1)C=O
gdb_48756,N=C1CC2CC2(O1)C=O
gdb_48757,N=C1NC2(CC2O1)C=O
gdb_48758,N=C1OC2CC2(O1)C=O
gdb_48759,O=CC12CC(=O)CC1N2
gdb_48760,O=CC12CC(=O)CC1O2
gdb_48761,O=CC12CC1CC(=O)C2
gdb_48762,O=CC12CC1CC(=O)N2
gdb_48763,O=CC12CC1CC(=O)O2
gdb_48764,O=CC12CC1NC(=O)C2
gdb_48765,O=CC12CC1NC(=O)N2
gdb_48766,O=CC12CC1NC(=O)O2
gdb_48767,O=CC12CC1OC(=O)C2
gdb_48768,O=CC12CC1OC(=O)N2
gdb_48769,O=CC12CC1OC(=O)O2
gdb_48770,O=CC12CN1CC(=O)C2
gdb_48771,O=CC12CC1CC1CC21
gdb_48772,O=CC12CC1CC1CN21
gdb_48773,O=CC12CC1CC1NC21
gdb_48774,O=CC12CC1CC1OC21
gdb_48775,O=CC12CC1CN1CC21
gdb_48776,O=CC12CC1OC1CC21
gdb_48777,O=CC12CN1CC1CC21
gdb_48778,O=CC12CN1CC1NC21
gdb_48779,O=CC12CN1CC1OC21
gdb_48780,O=CC12NC1CC1CC21
gdb_48781,O=CC12NC1CC1NC21
gdb_48782,O=CC12NC1CC1OC21
gdb_48783,O=CC12NC1CN1CC21
gdb_48784,O=CC12OC1CC1CC21
gdb_48785,O=CC12OC1CC1NC21
gdb_48786,O=CC12OC1CC1OC21
gdb_48787,O=CC12OC1CN1CC21
gdb_48788,O=CC12CC1CC21CC1
gdb_48789,O=CC12CC1CC21CN1
gdb_48790,O=CC12CC1CC21CO1
gdb_48791,O=CC12CC1OC21CC1
gdb_48792,O=CC12CN1CC21CC1
gdb_48793,O=CC12CN1CC21CN1
gdb_48794,O=CC12CN1CC21CO1
gdb_48795,O=CC12NC1CC21CC1
gdb_48796,O=CC12NC1CC21CN1
gdb_48797,O=CC12NC1CC21CO1
gdb_48798,O=CC12OC1CC21CC1
gdb_48799,O=CC12OC1CC21CN1
gdb_48800,O=CC12OC1CC21CO1
gdb_48801,O=CC12CC1CC2C#C
gdb_48802,O=CC12CC1CC2C#N
gdb_48803,O=CC12CC1NC2C#N
gdb_48804,O=CC12CC1OC2C#C
gdb_48805,O=CC12CC1OC2C#N
gdb_48806,O=CC12CN1CC2C#C
gdb_48807,O=CC12CN1CC2C#N
gdb_48808,O=CC12NC1CC2C#C
gdb_48809,O=CC12NC1CC2C#N
gdb_48810,O=CC12OC1CC2C#C
gdb_48811,O=CC12OC1CC2C#N
gdb_48812,O=CC12CC1CC=CC2
gdb_48813,O=CC12CC1CN=CO2
gdb_48814,O=CC12CC1OC=NC2
gdb_48815,O=CC12CC=CCC1N2
gdb_48816,O=CC12CC=CCC1O2
gdb_48817,O=CC12CN1CC=CC2
gdb_48818,N=C1NCC2OC12C=O
gdb_48819,N=C1OCC2CC12C=O
gdb_48820,N=C1OCC2NC12C=O
gdb_48821,N=C1OCC2OC12C=O
gdb_48822,O=CC12CC1CCC2=O
gdb_48823,O=CC12CC1CNC2=O
gdb_48824,O=CC12CC1COC2=O
gdb_48825,O=CC12CC1NCC2=O
gdb_48826,O=CC12CC1OCC2=O
gdb_48827,O=CC12CN1CCC2=O
gdb_48828,O=CC12NC1CCC2=O
gdb_48829,O=CC12NC1CNC2=O
gdb_48830,O=CC12NC1COC2=O
gdb_48831,O=CC12OC1CCC2=O
gdb_48832,O=CC12OC1CNC2=O
gdb_48833,O=CC12OC1COC2=O
gdb_48834,O=CC12CC1CCC=C2
gdb_48835,O=CC12CC1COC=N2
gdb_48836,O=CC12CC1OCC=C2
gdb_48837,O=CC12CN1CCC=C2
gdb_48838,O=CC12NC1CCC=C2
gdb_48839,O=CC12OC1CCC=C2
gdb_48840,O=CC12CC1CCCC2
gdb_48841,O=CC12CC1CCCO2
gdb_48842,O=CC12CC1CCOC2
gdb_48843,O=CC12CC1COCC2
gdb_48844,O=CC12CC1COCO2
gdb_48845,O=CC12CC1OCCC2
gdb_48846,O=CC12CC1OCCN2
gdb_48847,O=CC12CC1OCCO2
gdb_48848,O=CC12CC1OCOC2
gdb_48849,O=CC12CCCCC1N2
gdb_48850,O=CC12CCCCC1O2
gdb_48851,O=CC12CCOCC1N2
gdb_48852,O=CC12CCOCC1O2
gdb_48853,O=CC12CN1CCCC2
gdb_48854,O=CC12CN1CCOC2
gdb_48855,O=CC12COCCC1N2
gdb_48856,O=CC12COCCC1O2
gdb_48857,O=CC12CC3=CCC1C23
gdb_48858,O=CC12CC3=CCN1C23
gdb_48859,O=CC12CC3=NCC1N23
gdb_48860,O=CC12NC3=NCC1C23
gdb_48861,O=CC12OC3=NCC1C23
gdb_48862,O=CC12CC3C(C1)C3C2
gdb_48863,O=CC12CC3C(C1)C3O2
gdb_48864,O=CC12CC3C(C1)N3C2
gdb_48865,O=CC12CC3C(O1)C3O2
gdb_48866,O=CC12CC3C(C13)C2=O
gdb_48867,O=CC12CC3C(N13)C2=O
gdb_48868,O=CC12CC3C1N3C2=O
gdb_48869,O=CC12CN3C(C13)C2=O
gdb_48870,O=CC12NC3C(C13)C2=O
gdb_48871,O=CC12OC3C(C13)C2=O
gdb_48872,O=CC12CC3C(C=C1)C23
gdb_48873,O=CC12CC3C(C=C1)N23
gdb_48874,O=CC12CC3C1N3C=N2
gdb_48875,O=CC12CN3C(C=C1)C23
gdb_48876,O=CC12NC3C(C=C1)C23
gdb_48877,O=CC12OC3C(C=C1)C23
gdb_48878,O=CC12CC3C(CC1)C23
gdb_48879,O=CC12CC3C(CC1)N23
gdb_48880,O=CC12CC3C(CO1)C23
gdb_48881,O=CC12CC3C(OC1)C23
gdb_48882,O=CC12CC3C1N3CC2
gdb_48883,O=CC12CCC3C(O1)C23
gdb_48884,O=CC12CN3C(CC1)C23
gdb_48885,O=CC12CN3C(CN1)C23
gdb_48886,O=CC12CN3C(CO1)C23
gdb_48887,O=CC12COC3C(N1)C23
gdb_48888,O=CC12COC3C(O1)C23
gdb_48889,O=CC12CC3C(C1)OC23
gdb_48890,O=CC12CC3C(CC13)C2
gdb_48891,O=CC12CC3C(CC13)O2
gdb_48892,O=CC12CC3C(CN13)C2
gdb_48893,O=CC12CC3C1CN3C2
gdb_48894,O=CC12CC3CC1C3O2
gdb_48895,O=CC12CC3NC1C3N2
gdb_48896,O=CC12CC3NC1C3O2
gdb_48897,O=CC12CC3OC1C3N2
gdb_48898,O=CC12CC3OC1C3O2
gdb_48899,O=CC12CN3C(CC13)C2
gdb_48900,O=CC12CC3C1C(=O)C23
gdb_48901,O=CC12CN3C1C(=O)C23
gdb_48902,O=CC12NC3C1C(=O)C23
gdb_48903,O=CC12OC3C1C(=O)C23
gdb_48904,O=CC12CC3C1C2C3=O
gdb_48905,O=CC12CC3C1N2C3=O
gdb_48906,O=CC12CC3N1C2C3=O
gdb_48907,O=CC12CN3C1C2C3=O
gdb_48908,O=CC12NC3C1C2C3=O
gdb_48909,O=CC12OC3C1C2C3=O
gdb_48910,O=CC12CC3C1C=CC23
gdb_48911,O=CC12CN3C1C=CC23
gdb_48912,O=CC12NC3C1C=CC23
gdb_48913,O=CC12OC3C1C=CC23
gdb_48914,O=CC12CC3C1CCC23
gdb_48915,O=CC12CC3C1CCN23
gdb_48916,O=CC12CC3C1COC23
gdb_48917,O=CC12CN3C1CCC23
gdb_48918,O=CC12NC3C1COC23
gdb_48919,O=CC12OC3C1CCC23
gdb_48920,O=CC12OC3C1COC23
gdb_48921,O=CC12CC3C1C1C2N31
gdb_48922,O=CC12CC3C4C(C13)N24
gdb_48923,O=CC12CC3C4C(C14)C23
gdb_48924,O=CC12CC3C4C(C14)N23
gdb_48925,O=CC12CC3C4C1N4C23
gdb_48926,O=CC12CN3C4C(C14)C23
gdb_48927,O=CC12NC3C4C1N4C23
gdb_48928,O=CC12OC3C4C(C14)C23
gdb_48929,O=CC12OC3C4C1N4C23
gdb_48930,O=CC12CC3C4C1C2N34
gdb_48931,O=CC12CC3C4C3C1C24
gdb_48932,O=CC12CC3C4C3N1C24
gdb_48933,O=CC12CN3C4C3C1C24
gdb_48934,O=CC12OC3C4C3C1C24
gdb_48935,O=CC12CC3C=CC1C23
gdb_48936,O=CC12CC3C=CC1N23
gdb_48937,O=CC12CC3N=CN1C23
gdb_48938,O=CC12NC3C=CC1C23
gdb_48939,O=CC12OC3C=CC1C23
gdb_48940,O=CC12CC3CC(C1)C23
gdb_48941,O=CC12CC3CC(C1)N23
gdb_48942,O=CC12CC3CC(O1)C23
gdb_48943,O=CC12CC3CN(C1)C23
gdb_48944,O=CC12CC3OC(C1)C23
gdb_48945,O=CC12CN3CC(N1)C23
gdb_48946,O=CC12CN3CC(O1)C23
gdb_48947,O=CC12CC3CC1C2C3
gdb_48948,O=CC12CC3CC1C2O3
gdb_48949,O=CC12CC3CC1N2C3
gdb_48950,O=CC12CC3OC1C2O3
gdb_48951,O=CC12OC3CC1C2C3
gdb_48952,O=CC12OC3CC1C2O3
gdb_48953,O=CC12CC3CC1CC23
gdb_48954,O=CC12CC3CC1CN23
gdb_48955,O=CC12CC3CC1OC23
gdb_48956,O=CC12CC3CN1CC23
gdb_48957,O=CC12CC3OC1CC23
gdb_48958,O=CC12CN3CC1CC23
gdb_48959,O=CC12NC3CC1NC23
gdb_48960,O=CC12NC3CC1OC23
gdb_48961,O=CC12OC3CC1CC23
gdb_48962,O=CC12OC3CC1NC23
gdb_48963,O=CC12OC3CC1OC23
gdb_48964,O=CC12CC3CCC1C23
gdb_48965,O=CC12CC3CCC1N23
gdb_48966,O=CC12CC3CCN1C23
gdb_48967,O=CC12CC3COC1C23
gdb_48968,O=CC12CC3OCC1C23
gdb_48969,O=CC12CN3CCC1C23
gdb_48970,O=CC12NC3COC1C23
gdb_48971,O=CC12OC3CCC1C23
gdb_48972,O=CC12OC3COC1C23
gdb_48973,O=CC12CC=C3CC1C23
gdb_48974,O=CC12CC=C3CN1C23
gdb_48975,O=CC12CN=C3CC1N23
gdb_48976,O=CC12CN=C3NC1C23
gdb_48977,O=CC12CN=C3OC1C23
gdb_48978,O=CC12CC(CO1)C=C2
gdb_48979,O=CC12CCC(C1)C=C2
gdb_48980,O=CC12CCC(O1)C=C2
gdb_48981,O=CC12COC(C1)C=C2
gdb_48982,O=CC12COC(O1)C=C2
gdb_48983,O=CC12OCC(O1)C=C2
gdb_48984,O=CC12CC(CO1)CO2
gdb_48985,O=CC12CCC(C1)OC2
gdb_48986,O=CC12CCC(CC1)C2
gdb_48987,O=CC12CCC(CC1)O2
gdb_48988,O=CC12CCC(CO1)C2
gdb_48989,O=CC12CCC(CO1)O2
gdb_48990,O=CC12CCC(OC1)O2
gdb_48991,O=CC12COC(C1)OC2
gdb_48992,O=CC12COC(CO1)C2
gdb_48993,O=CC12CCC1=CCC2
gdb_48994,O=CC12CCC1=CCO2
gdb_48995,O=CC12CCC=C1CN2
gdb_48996,O=CC12CCC=C1CO2
gdb_48997,O=CC12CNC1=NCC2
gdb_48998,O=CC12COC1=NCC2
gdb_48999,N=C1NC2(COC12)C=O
gdb_49000,N=C1OC2(CCC12)C=O
gdb_49001,N=C1OC2(CNC12)C=O
gdb_49002,N=C1OC2(COC12)C=O
gdb_49003,O=CC12CC(=O)C1CN2
gdb_49004,O=CC12CC(=O)C1CO2
gdb_49005,O=CC12CCC1C(=O)C2
gdb_49006,O=CC12CCC1C(=O)N2
gdb_49007,O=CC12CCC1C(=O)O2
gdb_49008,O=CC12CCN1C(=O)C2
gdb_49009,O=CC12CNC1C(=O)N2
gdb_49010,O=CC12CNC1C(=O)O2
gdb_49011,O=CC12COC1C(=O)C2
gdb_49012,O=CC12COC1C(=O)N2
gdb_49013,O=CC12COC1C(=O)O2
gdb_49014,O=CC12CCC1C1CC21
gdb_49015,O=CC12CCC1C1CN21
gdb_49016,O=CC12CCC1C1NC21
gdb_49017,O=CC12CCC1C1OC21
gdb_49018,O=CC12CCC1N1CC21
gdb_49019,O=CC12CCN1C1CC21
gdb_49020,O=CC12COC1C1CC21
gdb_49021,O=CC12COC1C1CN21
gdb_49022,O=CC12COC1C1NC21
gdb_49023,O=CC12COC1C1OC21
gdb_49024,O=CC12NCC1N1CC21
gdb_49025,O=CC12OCC1C1CC21
gdb_49026,O=CC12OCC1C1NC21
gdb_49027,O=CC12OCC1C1OC21
gdb_49028,O=CC12OCC1N1CC21
gdb_49029,O=CC12CCC1C2C#C
gdb_49030,O=CC12CCC1C2C#N
gdb_49031,O=CC12CCN1C2C#C
gdb_49032,O=CC12CCN1C2C#N
gdb_49033,O=CC12CNC1C2C#N
gdb_49034,O=CC12COC1C2C#C
gdb_49035,O=CC12COC1C2C#N
gdb_49036,O=CC12NCC1C2C#N
gdb_49037,O=CC12OCC1C2C#C
gdb_49038,O=CC12OCC1C2C#N
gdb_49039,O=CC12CC=CC1CO2
gdb_49040,O=CC12CCC1C=CC2
gdb_49041,O=CC12CCC1N=CO2
gdb_49042,O=CC12COC1C=CC2
gdb_49043,N=C1NC2COC12C=O
gdb_49044,N=C1OC2CCC12C=O
gdb_49045,N=C1OC2CNC12C=O
gdb_49046,N=C1OC2COC12C=O
gdb_49047,O=CC12CCC1CC2=O
gdb_49048,O=CC12CCC1NC2=O
gdb_49049,O=CC12CCC1OC2=O
gdb_49050,O=CC12CCN1CC2=O
gdb_49051,O=CC12COC1CC2=O
gdb_49052,O=CC12NCC1CC2=O
gdb_49053,O=CC12NCC1NC2=O
gdb_49054,O=CC12NCC1OC2=O
gdb_49055,O=CC12OCC1CC2=O
gdb_49056,O=CC12OCC1NC2=O
gdb_49057,O=CC12OCC1OC2=O
gdb_49058,O=CC12CCC1CC=C2
gdb_49059,O=CC12CCC1OC=N2
gdb_49060,O=CC12CCN1CC=C2
gdb_49061,O=CC12COC1CC=C2
gdb_49062,O=CC12OCC1CC=C2
gdb_49063,O=CC12CCC1CCC2
gdb_49064,O=CC12CCC1CCO2
gdb_49065,O=CC12CCC1COC2
gdb_49066,O=CC12CCC1OCC2
gdb_49067,O=CC12CCC1OCO2
gdb_49068,O=CC12CCCC1CO2
gdb_49069,O=CC12CCOC1CN2
gdb_49070,O=CC12CCOC1CO2
gdb_49071,O=CC12COC1CCC2
gdb_49072,O=CC12COC1CCO2
gdb_49073,O=CC12COC1COC2
gdb_49074,O=CC12COCC1CO2
gdb_49075,O=CC12CCC3C1CC23
gdb_49076,O=CC12CCC3C1CN23
gdb_49077,O=CC12CCC3C1OC23
gdb_49078,O=CC12CCN3C1CC23
gdb_49079,O=CC12COC3C1CC23
gdb_49080,O=CC12COC3C1NC23
gdb_49081,O=CC12COC3C1OC23
gdb_49082,O=CC12NCC3C1NC23
gdb_49083,O=CC12NCC3C1OC23
gdb_49084,O=CC12OCC3C1CC23
gdb_49085,O=CC12OCC3C1NC23
gdb_49086,O=CC12OCC3C1OC23
gdb_49087,O=CC12CCC3CC1C23
gdb_49088,O=CC12CCC3CC1N23
gdb_49089,O=CC12CCC3CN1C23
gdb_49090,O=CC12CCC3OC1C23
gdb_49091,O=CC12CCN3CC1C23
gdb_49092,O=CC12COC3CC1C23
gdb_49093,O=CC12COC3CN1C23
gdb_49094,O=CC12NCC3OC1C23
gdb_49095,O=CC12OCC3CC1C23
gdb_49096,O=CC12OCC3NC1C23
gdb_49097,O=CC12OCC3OC1C23
gdb_49098,C#CC1=C(CCC1)C=O
gdb_49099,C1CC(=C(C1)C#N)C=O
gdb_49100,C#CC1=C(COC1)C=O
gdb_49101,C1C(=C(CO1)C#N)C=O
gdb_49102,C#CC1=C(CCN1)C=O
gdb_49103,C1CNC(=C1C=O)C#N
gdb_49104,C1CC(=C(C1)C=O)C=O
gdb_49105,C1C(=C(CO1)C=O)C=O
gdb_49106,C1CNC(=C1C=O)C=O
gdb_49107,O=CC1=C2CC3C(C1)C23
gdb_49108,O=CC1=C2CC3C(C1)N23
gdb_49109,O=CC1=C2CC3C2N3C1
gdb_49110,O=CC1=C2CN3C(C1)C23
gdb_49111,O=CC1=C2NC3C(C1)C23
gdb_49112,O=CC1=C2CCC2CC1
gdb_49113,O=CC1=C2CCC2OC1
gdb_49114,O=CC1=C2CCN2CC1
gdb_49115,O=CC1=C2COC2CC1
gdb_49116,O=CC1=C2NCC2CC1
gdb_49117,O=CC1=C2NCC2OC1
gdb_49118,N=C1NC(C=O)=CC1=O
gdb_49119,C1C(=CC(=O)C1=O)C=O
gdb_49120,C1=C(NC(=O)C1=O)C=O
gdb_49121,O=CC1=CC(=O)C2CC12
gdb_49122,O=CC1=CC(=O)C2NC12
gdb_49123,O=CC1=CC(=O)C2OC12
gdb_49124,N=C1NC(=N)C(C=O)=C1
gdb_49125,N=C1NC(=O)C(C=O)=C1
gdb_49126,N=C1NC(=O)C=C1C=O
gdb_49127,N=C1OC(=O)C(C=O)=C1
gdb_49128,N=C1OC(=O)C=C1C=O
gdb_49129,C1C(=O)C=C(C1=O)C=O
gdb_49130,C1=C(C(=O)NC1=O)C=O
gdb_49131,N=C1OCCC(C=O)=C1
gdb_49132,C1CC(=CC(=O)C1)C=O
gdb_49133,C1CNC(=CC1=O)C=O
gdb_49134,C1C(=CC(=O)CN1)C=O
gdb_49135,C1C(=CC(=O)CO1)C=O
gdb_49136,C1CNC(=O)C=C1C=O
gdb_49137,C1COC(=O)C=C1C=O
gdb_49138,O=CC1=CC(CC1)C#C
gdb_49139,O=CC1=CC(CC1)C#N
gdb_49140,O=CC1=CC(NC1)C#N
gdb_49141,O=CC1=CC(OC1)C#C
gdb_49142,O=CC1=CC(OC1)C#N
gdb_49143,O=CC1=NC(CN1)C#C
gdb_49144,O=CC1=NC(CN1)C#N
gdb_49145,O=CC1=NC(CO1)C#C
gdb_49146,C1CC2(CC2)C=C1C=O
gdb_49147,C1CC12C=C(CO2)C=O
gdb_49148,O=CC1=CC2(CN2)CC1
gdb_49149,O=CC1=CC2(CO2)CC1
gdb_49150,O=CC1=NC2(CC2)CN1
gdb_49151,C1CC12COC(=N2)C=O
gdb_49152,O=CC1=CC2C3C1CN23
gdb_49153,O=CC1=CC2C3CC1C23
gdb_49154,O=CC1=CC2C3CC1N23
gdb_49155,O=CC1=CC2C3OC1C23
gdb_49156,O=CC1=CN2C3CC1C23
gdb_49157,O=CC1=NC2C3CN1C23
gdb_49158,O=CC1=CC2C3CC2C13
gdb_49159,O=CC1=CC2C3CN2C13
gdb_49160,O=CC1=CC2C3OC2C13
gdb_49161,O=CC1=CC2CC(C1)O2
gdb_49162,O=CC1=CC2CC(C2)C1
gdb_49163,O=CC1=NC2CC(C2)N1
gdb_49164,O=CC1=NC2CC(C2)O1
gdb_49165,O=CC1=CC2CC1C2=O
gdb_49166,O=CC1=CC2NC1C2=O
gdb_49167,O=CC1=CC2OC1C2=O
gdb_49168,O=CC1=CC2CC1C=C2
gdb_49169,O=CC1=CC2OC1C=C2
gdb_49170,O=CC1=CC2CC2C1=O
gdb_49171,O=CC1=CC2CN2C1=O
gdb_49172,O=CC1=CC2NC2C1=O
gdb_49173,O=CC1=CC2OC2C1=O
gdb_49174,O=CC1=CC2CC2CC1
gdb_49175,O=CC1=CC2CC2OC1
gdb_49176,O=CC1=CC2CN2CC1
gdb_49177,O=CC1=CC2NC2CC1
gdb_49178,O=CC1=CC2OC2CC1
gdb_49179,O=CC1=CN2CC2CC1
gdb_49180,O=CC1=NC2CC2CN1
gdb_49181,O=CC1=NC2CC2CO1
gdb_49182,O=CC1=CC2CC3C1N23
gdb_49183,O=CC1=CC2CC3C2C13
gdb_49184,O=CC1=CC2CN3C2C13
gdb_49185,O=CC1=CC2OC3C2C13
gdb_49186,O=CC1=CN2CC3C2C13
gdb_49187,O=CC1=NC2CC3C2N13
gdb_49188,O=CC1=CC2CC1CO2
gdb_49189,O=CC1=CC2CCC1C2
gdb_49190,O=CC1=CC2CCC1O2
gdb_49191,O=CC1=CC2COC1C2
gdb_49192,O=CC1=CC2COC1O2
gdb_49193,O=CC1=CC2OCC1O2
gdb_49194,O=CC1=CC2CCC2C1
gdb_49195,O=CC1=CC2CCN2C1
gdb_49196,O=CC1=CC2COC2C1
gdb_49197,O=CC1=CC2OCC2C1
gdb_49198,O=CC1=CN2CCC2C1
gdb_49199,O=CC1=NC2CCC2N1
gdb_49200,O=CC1=NC2CCC2O1
gdb_49201,C1C=CC=CC=C1C=O
gdb_49202,C1C=CC=C(C=C1)C=O
gdb_49203,C1CC=CC=C(C1)C=O
gdb_49204,C1C=CC=C(CO1)C=O
gdb_49205,N=C1NC=C(C=O)C1=O
gdb_49206,C1C=C(C(=O)C1=O)C=O
gdb_49207,C1=C(C(=O)C(=O)N1)C=O
gdb_49208,N=C1CC=C(CO1)C=O
gdb_49209,C1CC(=CCC1=O)C=O
gdb_49210,C1C=C(CNC1=O)C=O
gdb_49211,C1C=C(COC1=O)C=O
gdb_49212,C1CC(=O)NC=C1C=O
gdb_49213,C1C(=CNC(=O)N1)C=O
gdb_49214,C1C(=CNC(=O)O1)C=O
gdb_49215,C1C(=O)CN=C(N1)C=O
gdb_49216,C1C(=O)COC(=N1)C=O
gdb_49217,O=CC1=CCC(C1)C#C
gdb_49218,O=CC1=CCC(C1)C#N
gdb_49219,O=CC1=CNC(C1)C#C
gdb_49220,O=CC1=CNC(C1)C#N
gdb_49221,O=CC1=NCC(N1)C#C
gdb_49222,O=CC1=NCC(N1)C#N
gdb_49223,O=CC1=NCC(O1)C#C
gdb_49224,O=CC1=NCC(O1)C#N
gdb_49225,C1CC12CC=C(C2)C=O
gdb_49226,O=CC1=CCC2(CN2)C1
gdb_49227,O=CC1=CCC2(CO2)C1
gdb_49228,C1CC12CC(=CN2)C=O
